,Unnamed: 0,index,id,gamename,furigana,sellday,brandname,median,stdev,creater,kansouurl,checked,hanbaisuu,average2,median2,count2,comike,shoukai,model,checked2,erogame,galge,elfics,banner_url,admin_checked,max2,min2,gyutto_enc,gyutto_id,dmm,dmm_genre,dmm_genre_2,erogametokuten,total_play_time_median,time_before_understanding_fun_median,dlsite_id,dlsite_domain,the_number_of_uid_which_input_pov,the_number_of_uid_which_input_play,total_pov_enrollment_of_a,total_pov_enrollment_of_b,total_pov_enrollment_of_c,trial_url,trial_h,http_response_code,okazu,axis_of_soft_or_hard,trial_url_update_time,genre,twitter,erogetrailers,tourokubi,digiket,dmm_sample_image_count,dlsite_sample_image_count,gyutto_sample_image_count,digiket_sample_image_count,twitter_search,tgfrontier,gamemeter,twitter_data_widget_id,twitter_data_widget_id_before,twitter_data_widget_id_official,masterup,masterup_tourokubi,steam,dlsite_rental,dmm_subsc,surugaya_1,surugaya_2,surugaya_1_back_image,surugaya_2_back_image,count_all,playrack,vndb,moepedia,笑,つじつまがあっている,感動,鬱,熱血,幼馴染,ツインテール,純愛,無表情
6169,6169,6077,33222,ロボットガール・ミーツ・ヒューマン！,ロボットガールミーツヒューマン,2022-08-20,7548,65,,,,t,,65,,1,,https://usuisio.jimdofree.com/games/%E3%83%AD%E3%83%9C%E3%83%83%E3%83%88%E3%82%AC%E3%83%BC%E3%83%AB-%E3%83%9F%E3%83%BC%E3%83%84-%E3%83%92%E3%83%A5%E3%83%BC%E3%83%9E%E3%83%B3/,PC,f,f,,,,,65,65,,,,,,,2.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-09-07,,-1,-1,-1,-1,,0,,,,,,,2002410.0,f,,0,0,f,f,1,0,v38101,0,0,0,0,0,0,0,0,0,0
6170,6170,6078,33224,ロゼと黄昏の古城,ロゼトタソガレノコジョウ,2017-04-12,746,70,,,,t,,70,,1,,https://nippon1.jp/consumer/rose/,PC,f,f,,,,,70,70,,,,,,,11.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,古城探索アクション,,0,2022-09-08,,-1,-1,-1,-1,,0,,,,,,,548840.0,f,,105001321,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6171,6171,6079,33225,藹々鬼譚,アイアイキタン,2022-08-31,7549,70,3.0,,,t,,69,,4,,https://novelgame.jp/games/show/7095,PC,f,f,,,,,72,65,,,,,,,2.0,,,,0.0,4.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-09-09,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,4,0,,0,0,0,0,0,0,0,0,0,0
6172,6172,6080,33229,名前のない夜,ナマエノナイヨル,2016-11-13,7550,70,,,,t,,70,,1,,https://www.freem.ne.jp/win/game/13316,PC,f,f,,,,,70,70,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,アドベンチャーゲーム,,0,2022-09-09,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6173,6173,2701,33230,物念世界,ブツネンセカイ,2013-09-07,7551,70,,,,t,,70,,1,,https://www.freem.ne.jp/win/game/5515,PC,f,f,,,,,70,70,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,和風探索ホラー,,0,2022-09-09,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6174,6174,2716,33231,オニアソビ,オニアソビ,2011-10-15,7552,70,,,,t,,70,,1,,https://www.freem.ne.jp/win/game/3453,PC,f,f,,,,,70,70,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,探索ホラーゲーム,,0,2022-09-09,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6175,6175,2717,33235,リリスの泪,リリスノナミダ,2021-06-16,7554,55,,,,t,,55,,1,,https://novelgame.jp/games/show/5197,PC,f,f,,,,,55,55,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,ファンタジー短編ノベル,,0,2022-09-11,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6176,6176,6083,33236,ひまわりの泪,ヒマワリノナミダ,2021-08-25,7554,65,,,,t,,65,,1,,https://novelgame.jp/games/show/5591,PC,f,f,,,,,65,65,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-09-11,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,0,,0,0,0,0,0,0,0,0,0,0
6177,6177,6084,33237,ゲシュタルト崩壊,ゲシュタルトホウカイ,2006-07-22,7555,75,,,,t,,75,,1,,,PC,f,f,,,,,75,75,,,,,,,,,,,1.0,1.0,3.0,2.0,0.0,,,,,,0001-01-01 00:00:00,掌編ホラーサウンドノベル,,0,2022-09-13,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6178,6178,2595,33238,htoL#NiQ-ホタルノニッキ-,ホタルノニッキ,2016-05-19,746,65,,,,t,,65,,1,,https://nippon1.jp/consumer/hotarunonikki/,PC,f,f,,,,,65,65,,,,,,,11.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,光と影のアクション,,0,2022-09-13,,-1,-1,-1,-1,,0,,,,,,,368640.0,f,,105000421,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6179,6179,2718,33239,Little my Mother,リトルマイマザー,2019-02-03,7556,25,,,,t,,25,,1,,https://www.freem.ne.jp/win/game/19468,PC,f,f,,,,,25,25,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,,,,,,0001-01-01 00:00:00,大人向けノベルゲーム,,0,2022-09-13,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6180,6180,6085,33240,魔物娘と不思議な冒険2 ～2人の王と紡がれし約束～,マモノムスメトフシギナボウケンニフタリノオウトツムガレシヤクソク,2022-08-26,6842,85,6.0,,,t,,83,,4,,https://nekotokage.com/game_mgma2/mgma2.html,PC,f,f,,,,,88,75,,,,,,,310.0,,RJ372833,home,0.0,4.0,,,,https://nekotokage.com/game_mgma2/mgma2.html#product,f,,,,2022-09-14 08:14:41.973535,,,0,2022-09-13,,-1,3,-1,-1,,0,,,,,,,1895860.0,f,,0,0,f,f,4,0,,0,0,0,0,0,0,0,0,0,0
6181,6181,2722,33241,last summer train,ラストサマートレイン,2022-09-06,7557,63,,,,t,,63,,1,,https://novelgame.jp/games/show/7191,PC,f,f,,,,,63,63,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,0001-01-01 00:00:00,ノベルゲーム,,0,2022-09-13,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6182,6182,6310,33243,はつゆきさくら,ハツユキサクラ,2018-03-16,114,81,36.0,,,t,,62,,3,,https://apps.apple.com/jp/app/%E3%81%AF%E3%81%A4%E3%82%86%E3%81%8D%E3%81%95%E3%81%8F%E3%82%89/id1342526253,iPhone,f,f,,,,,85,20,,,,,,,27.0,,,,0.0,3.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-09-13,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,3,0,,0,0,0,0,0,0,0,0,0,0
6183,6183,2766,33245,Summer Pockets,サマーポケッツ,2018-12-17,83,86,,,,t,,86,,1,,https://apps.apple.com/jp/app/summer-pockets-reflection-blue/id1444587492,iPhone,f,f,,,,,86,86,,,,,,,50.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-09-14,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6184,6184,2786,33250,夜廻,ヨマワリ,2016-10-25,746,70,,,,t,,70,,1,,https://nippon1.jp/consumer/yomawari/,PC,f,f,,,,,70,70,,,,,,,8.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,夜道探索アクション,,0,2022-09-14,,-1,-1,-1,-1,,0,,,,,,,477870.0,f,,105001008,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6185,6185,2841,33262,閉ざされた雪の中,トザサレタユキノナカ,2008-01-25,7559,72,9.0,,,t,,72,,2,,https://geolog.mydns.jp/book.geocities.jp/mitsuyaharuka/yukinaka/yn.html,PC,t,f,,,,,78,65,,,,,,,,,,,1.0,2.0,2.0,3.0,0.0,,,,,,0001-01-01 00:00:00,アドベンチャーゲーム,,0,2022-09-17,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,0,,0,0,0,0,0,0,0,0,0,0
6186,6186,2746,33263,深夜廻,シンヨマワリ,2017-10-25,746,70,,,,t,,70,,1,,https://nippon1.jp/consumer/shin_yomawari/,PC,f,f,,,,,70,70,,,,,,,12.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,夜道探索アクション,YomawariSeries,0,2022-09-17,,-1,-1,-1,-1,,0,,,,,,,625980.0,f,,105001809,107001100,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6187,6187,2734,33267,Sakura Santa,サクラサンタ,2015-12-21,4611,60,,,,t,,60,,1,,,PC,f,f,,,,,60,60,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-09-18,,-1,-1,-1,-1,,0,,,,,,,421700.0,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6188,6188,6088,33275,金色ラブリッチェ,キンイロラブリッチェ,2021-12-03,114,75,,,,t,,75,,1,,https://apps.apple.com/jp/app/%E9%87%91%E8%89%B2%E3%83%A9%E3%83%96%E3%83%AA%E3%83%83%E3%83%81%E3%82%A7/id1596301369,iPhone,f,f,,,,,75,75,,,,,,,50.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-09-18,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6189,6189,6089,33276,ただ君に記憶の鍵を――,タダキミニキオクノカギヲ,2021-10-20,7560,50,,,,t,,50,,1,,,PC,f,f,,,,,50,50,,,d_223353,digital,doujin,,1.0,,RJ351579,home,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,恋愛ノベルゲーム,,0,2022-09-18,,2,2,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6190,6190,3136,33280,ナイトメアリバース,ナイトメアリバース,2012-04-14,7562,50,,,,t,,50,,1,,,PC,f,f,,,,,50,50,,,,,,,,,RJ094165,maniax,0.0,1.0,,,,https://www.dlsite.com/maniax/dlaf/=/link/work/aid/erogamescape/id/RJ094165.html,f,,,,2022-09-20 06:20:28.65749,,,0,2022-09-19,,-1,2,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6191,6191,3138,33281,地球防衛軍6,チキュウボウエイグンロク,2022-08-25,731,85,3.0,,,t,,83,,3,,https://www.d3p.co.jp/edf6/,PS4,f,f,,,,,85,80,,,,,,,,,,,0.0,3.0,,,,,,,,,0001-01-01 00:00:00,3Dアクションシューティング,EDF_OFFICIAL,0,2022-09-19,,-1,-1,-1,-1,,0,,,,,,,,f,,107005875,0,f,f,4,0,,0,0,0,0,0,0,0,0,0,0
6192,6192,2747,33282,地球防衛軍5,チキュウボウエイグンゴ,2017-12-07,731,75,2.0,,,t,,76,,4,,https://www.d3p.co.jp/edf5/,PS4,f,f,,,,,78,75,,,,,,,,,,,0.0,4.0,,,,,,,,,0001-01-01 00:00:00,3Dアクションシューティング,EDF_OFFICIAL,0,2022-09-19,,-1,-1,-1,-1,,0,,,,,,,,f,,107001371,107003493,f,f,4,0,,0,0,0,0,0,0,0,0,0,0
6193,6193,3145,33284,探偵・癸生川凌介事件譚 Vol.5「昏い匣の上」,タンテイキブカワリョウスケジケンタンボリュームファイブクライハコノウエ,2021-07-29,6773,60,,,,t,,60,,1,,https://gmodecorp.com/gmodearchives/kibukawa/kuraihakonoue/,NS,t,f,,,,,60,60,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,推理アドベンチャー,,0,2022-09-20,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6194,6194,4335,33285,探偵・癸生川凌介事件譚 Vol.1「仮面幻想殺人事件」,タンテイキブカワリョウスケジケンタンボリュームワンカメンゲンソウサツジンジケン,2021-03-18,6773,65,,,,t,,65,,1,,https://gmodecorp.com/gmodearchives/kibukawa/kamengensou/,NS,t,f,,,,,65,65,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,推理アドベンチャー,,0,2022-09-20,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6195,6195,4649,33286,探偵・癸生川凌介事件譚 Vol.2「海楼館殺人事件」,タンテイキブカワリョウスケジケンタンボリュームツーカイロウカンサツジンジケン,2021-04-08,6773,60,,,,t,,60,,1,,https://gmodecorp.com/gmodearchives/kibukawa/kairoukan/,NS,t,f,,,,,60,60,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,推理アドベンチャー,,0,2022-09-20,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6196,6196,4730,33287,探偵・癸生川凌介事件譚 Vol.3「死者の楽園」,タンテイキブカワリョウスケジケンタンボリュームスリーシシャノラクエン,2021-05-06,6773,60,,,,t,,60,,1,,https://gmodecorp.com/gmodearchives/kibukawa/shishanorakuen/,NS,t,f,,,,,60,60,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,推理アドベンチャー,,0,2022-09-20,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6197,6197,2748,33288,探偵・癸生川凌介事件譚 Vol.4「白鷺に紅の羽」,タンテイキブカワリョウスケジケンタンボリュームフォーシラサギニアカノハネ,2021-06-24,6773,65,,,,t,,65,,1,,https://gmodecorp.com/gmodearchives/kibukawa/shirasaginiakanohane/,NS,t,f,,,,,65,65,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,推理アドベンチャー,,0,2022-09-20,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6198,6198,3146,33289,探偵・癸生川凌介事件譚 Vol.6「対交錯事件」,タンテイキブカワリョウスケジケンタンボリュームシックスツイコウサクジケン,2021-08-11,6773,70,,,,t,,70,,1,,https://gmodecorp.com/gmodearchives/kibukawa/tsuikousaku/,NS,t,f,,,,,70,70,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,推理アドベンチャー,,0,2022-09-20,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6199,6199,4890,33290,探偵・癸生川凌介事件譚 Vol.7「音成刑事の捜査メモ」,タンテイキブカワリョウスケジケンタンボリュームセブンオトナリケイジノソウサメモ,2021-10-07,6773,50,,,,t,,50,,1,,https://gmodecorp.com/gmodearchives/kibukawa/otonari/,NS,t,f,,,,,50,50,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,推理アドベンチャー,,0,2022-09-20,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6200,6200,6090,33291,探偵・癸生川凌介事件譚 Vol.8「仮面幻影殺人事件」,タンテイキブカワリョウスケジケンタンボリュームエイトカメンゲンエイサツジンジケン,2021-11-04,6773,80,,,,t,,80,,1,,https://gmodecorp.com/gmodearchives/kibukawa/kamengenei/,NS,t,f,,,,,80,80,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,推理アドベンチャー,,0,2022-09-20,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6201,6201,6091,33292,探偵・癸生川凌介事件譚 Vol.9「五月雨は鈍色の調べ」,タンテイキブカワリョウスケジケンタンボリュームナインサミダレハニビイロノシラベ,2021-12-24,6773,70,,,,t,,70,,1,,https://gmodecorp.com/gmodearchives/kibukawa/samidare/,NS,t,f,,,,,70,70,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,推理アドベンチャー,,0,2022-09-20,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6202,6202,6092,33293,探偵・癸生川凌介事件譚 Vol.10「永劫会事件」,タンテイキブカワリョウスケジケンタンボリュームテンエイゴウカイジケン,2022-04-28,6773,75,,,,t,,75,,1,,https://gmodecorp.com/gmodearchives/kibukawa/eigoukai/,NS,t,f,,,,,75,75,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,推理アドベンチャー,,0,2022-09-20,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6203,6203,5817,33303,異種間エンパシー,イシュカンエンパシー,2022-08-26,7444,70,,,,t,,70,,1,,https://novelgame.jp/games/show/6977,PC,f,f,,,,,70,70,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-09-26,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6204,6204,2749,33309,オロホスの夢,オロホスノユメ,2016-07-25,7564,75,,,,t,,75,,1,,https://www.freem.ne.jp/win/game/12360,PC,f,f,,,,,75,75,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,探索型微ホラーゲーム,,0,2022-09-27,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6205,6205,6093,33331,フリークスの幻影肢 フルボイスエディション,フリークスノゲンエイシフルボイスエディション,2022-10-01,7566,50,,,,t,,50,,1,,https://furigen.mystrikingly.com/,PC,f,f,,,,,50,50,,,,,,,2.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-10-02,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6206,6206,2585,33334,君に捧げるモノトニア,キミニササゲルモノトニア,2011-12-31,1566,65,7.0,,,t,,63,,7,,https://kumys.booth.pm/items/4206357,PC,f,f,,,,,72,55,,,,,,,2.0,,,,1.0,8.0,2.0,12.0,16.0,,,,,,0001-01-01 00:00:00,,,0,2022-10-02,,-1,-1,-1,-1,,0,,,,,,,,f,,186049949,0,f,f,9,0,,0,0,3,0,0,0,0,0,0,0
6207,6207,3153,33339,一緒に行きましょう逝きましょう生きましょう,イッショニイキマショウイキマショウイキマショウ,2022-10-14,2532,80,3.0,,,t,,80,,6,,https://www.kemco.jp/game/iii/ja/,NS,t,f,,,,,84,75,,,,,,,5.0,,,,2.0,6.0,8.0,2.0,0.0,,,,,,0001-01-01 00:00:00,死に続ける少女と滅亡世界を旅する絶望ノベルゲーム,,0,2022-10-07,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,8,0,,0,0,0,0,0,0,0,0,0,0
6208,6208,3151,33341,一緒に行きましょう逝きましょう生きましょう,イッショニイキマショウイキマショウイキマショウ,2022-10-14,2532,87,16.0,,,t,,87,,2,,https://www.kemco.jp/game/iii/ja/,PS4,t,f,,,,,98,75,,,,,,,5.0,,,,1.0,2.0,3.0,0.0,0.0,,,,,,0001-01-01 00:00:00,死に続ける少女と滅亡世界を旅する絶望ノベルゲーム,,0,2022-10-07,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,0,,0,0,0,0,0,0,0,0,0,0
6209,6209,6007,33344,ノ＼（のスラッシュ）,ノスラッシュ,2010-08-29,7568,10,,,,t,,10,,1,,http://e-o-f.sakura.ne.jp/nosla_saite/no_slash_top.html,PC,f,f,,,,,10,10,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,学園ミステリー,,0,2022-10-10,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6210,6210,6032,33346,白詰草話-番外編- 『津名川さん家のクリスマス』,シロツメソウワバンガイヘンツナカワサンチノクリスマス,2002-12-16,693,80,,,,t,,80,,1,,http://www.littlewitch.jp/products/lw01clovers/download.html,PC,f,f,,,,,80,80,,,,,,,1.0,,,,0.0,3.0,,,,,,,,,0001-01-01 00:00:00,Floating Frame Directorアドベンチャーゲーム,,0,2022-10-13,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,3,0,,0,0,0,0,0,0,0,0,0,0
6211,6211,6039,33357,RAIN's Range ―レインズ レンジ―,レインズレンジ,2022-10-06,7569,72,,,,t,,72,,1,,https://lr-babel.com/game/game_RR.html,PC,f,f,,,,,72,72,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-10-15,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6212,6212,6095,33358,君と紡ぐ夜明けの物語,キミトツムグヨアケノモノガタリ,2021-10-17,7570,60,,,,t,,60,,1,,https://www.freem.ne.jp/win/game/26856,PC,f,f,,,,,60,60,,,,,,,1.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,お散歩探索アドベンチャー,,0,2022-10-15,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6213,6213,6146,33359,灰と再生の導きの星,ハイトサイセイトミチビキノホシ,2022-06-21,7570,60,0.0,,,t,,60,,2,,https://novelgame.jp/games/show/6708,PC,f,f,,,,,60,60,,,,,,,1.0,,,,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,ノベルゲーム,,0,2022-10-15,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,0,,0,0,0,0,0,0,0,0,0,0
6214,6214,3157,33360,マジックシューティング,マジックシューティング,2022-09-30,7074,30,,,,t,,30,,1,,https://www.freem.ne.jp/win/game/29103,PC,f,f,,,,,30,30,,,,,,,1.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,シューティングゲーム,,0,2022-10-15,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6215,6215,3162,33361,ゆうれいやしき,ユウレイヤシキ,2016-07-14,4656,50,,,,t,,50,,1,,https://www.freem.ne.jp/win/game/12276,PC,f,f,,,,,50,50,,,,,,,1.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,ADV,,0,2022-10-15,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6216,6216,3163,33363,約束の赤い折り紙を,ヤクソクノアカイオリガミヲ,2022-04-17,7571,72,,,,t,,72,,1,,https://novelgame.jp/games/show/6509,PC,f,f,,,,,72,72,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-10-16,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6217,6217,6096,33364,オレが考えた最強のトリック!!,オレガカンガエタサイキョウノトリック,2022-09-13,7363,73,,,,t,,73,,1,,https://novelgame.jp/games/show/7214,PC,f,f,,,,,73,73,,,,,,,,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-10-16,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6218,6218,6097,33365,再臨/学校怪談七不思議,サイリンガッコウカイダンナナフシギ,2022-07-31,2478,60,,,,t,,60,,1,,https://www.freem.ne.jp/win/game/28724,PC,f,f,,,,,60,60,,,,,,,1.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-10-16,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6219,6219,6098,33366,おこわ ～水の精霊～,オコワミズノセイレイ,2015-06-27,2478,60,,,,t,,60,,1,,https://www.freem.ne.jp/win/game/9487,PC,f,f,,,,,60,60,,,,,,,1.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,ADV,,0,2022-10-16,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6220,6220,6040,33367,禁術の塔,キンジュツノトウ,2020-05-14,7278,70,,,,t,,70,,1,,http://mawarimichi.sakura.ne.jp/game/Tower/index.html,PC,f,f,,,,,70,70,,,,,,,1.0,1.0,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,ノンフィールドAI共闘短編RPG,,0,2022-10-16,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6221,6221,6046,33368,主人がオオサンショウウオに殺されて一年が経ちました,シュジンガオオサンショウウオニコロサレテイチネンガタチマシタ,2019-08-10,7278,70,,,,t,,70,,1,,https://www.freem.ne.jp/win/game/20784,PC,f,f,,,,,70,70,,,,,,,1.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,TS系異世界召喚AI共闘掌編RPG,,0,2022-10-17,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6222,6222,3164,33369,天使の鎮魂歌,テンシノチンコンカ,2022-08-23,4811,80,,,,t,,80,,1,,https://novelgame.jp/games/show/6973,PC,f,f,,,,,80,80,,,,,,,1.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,ノベル,,0,2022-10-17,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6223,6223,2825,33370,おいなりっ!,オイナリッ,2022-08-29,5774,73,4.0,,,t,,73,,2,,https://novelgame.jp/games/show/7033,PC,t,f,,,,,75,70,,,,,,,,,,,0.0,2.0,,,,,,,,,0001-01-01 00:00:00,,,0,2022-10-17,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,0,,0,0,0,0,0,0,0,0,0,0
6224,6224,2826,33371,なぞなぞげーむ,ナゾナゾゲーム,2015-05-03,7402,30,,,,t,,30,,1,,https://www.freem.ne.jp/win/game/9105,PC,f,f,,,,,30,30,,,,,,,1.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,なぞなぞ,,0,2022-10-18,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
6225,6225,2827,33372,美少女はいろー!,ビショウジョハイロー,2017-01-04,7402,30,,,,t,,30,,1,,https://www.freem.ne.jp/win/game/13737,PC,f,f,,,,,30,30,,,,,,,1.0,,,,0.0,1.0,,,,,,,,,0001-01-01 00:00:00,ハイ&ロー,,0,2022-10-18,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
